Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor usado (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios
[JUN]_[N]_Card_Aion UT,2026-07-07,inactive,campaign,SuperAuto GAC,952398236874786,105.54,3545,2982,38,277.736.842,Leads (formulário),4,26.385,2026-07-07,2026-07-07
[JUL]_[N]_Card_Oferta PCD/TAXI,2026-07-07,active,campaign,SuperAuto GAC,952398236874786,82.21,2753,1874,22,373.681.818,Leads (formulário),3,2.740.333.333,2026-07-07,2026-07-07
[JUL]_[N]_Card_Oferta [FLN],2026-07-07,inactive,campaign,SuperAuto GAC,952398236874786,38.97,1676,1426,29,13.437.931,Leads (formulário),7,556.714.286,2026-07-07,2026-07-07
[JUL]_[N]_Card_Oferta [BC],2026-07-07,inactive,campaign,SuperAuto GAC,952398236874786,61.76,2307,1894,26,237.538.462,Leads (formulário),3,2.058.666.667,2026-07-07,2026-07-07
[JUN]_[SN]_Card_Oferta,2026-07-06,inactive,campaign,SuperAuto GAC,952398236874786,75.03,3410,3094,32,23.446.875,Conversas por mensagem iniciadas,4,187.575,2026-07-06,2026-07-06
[JUN]_[N]_Card_Aion UT,2026-07-06,inactive,campaign,SuperAuto GAC,952398236874786,301.19,13045,9783,139,216.683.453,Leads (formulário),8,3.764.875,2026-07-06,2026-07-06
[JUL]_[N]_Card_Modelo [FLN],2026-07-06,inactive,campaign,SuperAuto GAC,952398236874786,76.74,2994,2162,47,163.276.596,Leads (formulário),7,1.096.285.714,2026-07-06,2026-07-06
[JUL]_[N]_Card_Modelo [BC],2026-07-06,inactive,campaign,SuperAuto GAC,952398236874786,85.24,3020,2020,47,181.361.702,Leads (formulário),3,2.841.333.333,2026-07-06,2026-07-06
[JUN]_[N]_Card_Aion UT,2026-07-01,inactive,campaign,SuperAuto GAC,952398236874786,0.02,5,5,,,,,,2026-07-01,2026-07-01
[JUL]_[N]_Card_Oferta,2026-07-30,inactive,campaign,Sagara [Suzuki],498872405861498,0.11,13,12,1,0.11,,,,2026-07-30,2026-07-30
[JUL]_[N]_Card_Oferta,2026-07-29,inactive,campaign,Sagara [Suzuki],498872405861498,55.39,3029,2400,63,87.920.635,Leads (formulário),5,11.078,2026-07-29,2026-07-29
[JUL]_[N]_Card_Oferta,2026-07-28,inactive,campaign,Sagara [Suzuki],498872405861498,103.36,5090,4051,121,85.421.488,Leads (formulário),7,1.476.571.429,2026-07-28,2026-07-28
[JUL]_[N]_Card_Oferta,2026-07-27,inactive,campaign,Sagara [Suzuki],498872405861498,107.07,5983,4688,153,69.980.392,Leads (formulário),8,1.338.375,2026-07-27,2026-07-27
[JUL]_[N]_Card_Oferta,2026-07-26,inactive,campaign,Sagara [Suzuki],498872405861498,115.17,6542,5186,143,80.538.462,Leads (formulário),19,606.157.895,2026-07-26,2026-07-26
[JUL]_[N]_Card_Oferta,2026-07-25,inactive,campaign,Sagara [Suzuki],498872405861498,94.91,4586,3745,115,82.530.435,Leads (formulário),14,677.928.571,2026-07-25,2026-07-25
[JUL]_[N]_Card_Oferta,2026-07-24,inactive,campaign,Sagara [Suzuki],498872405861498,96.67,4567,3631,89,108.617.978,Leads (formulário),11,878.818.182,2026-07-24,2026-07-24
[JUL]_[N]_Card_Oferta,2026-07-23,inactive,campaign,Sagara [Suzuki],498872405861498,90.61,4711,3892,82,1.105,Leads (formulário),9,1.006.777.778,2026-07-23,2026-07-23
[JUL]_[N]_Card_Oferta,2026-07-22,inactive,campaign,Sagara [Suzuki],498872405861498,97.9,4942,4077,100,979,Leads (formulário),13,753.076.923,2026-07-22,2026-07-22
[JUL]_[N]_Card_Oferta,2026-07-21,inactive,campaign,Sagara [Suzuki],498872405861498,107.76,5171,4167,114,94.526.316,Leads (formulário),27,399.111.111,2026-07-21,2026-07-21
[JUL]_[N]_Card_Oferta,2026-07-20,inactive,campaign,Sagara [Suzuki],498872405861498,103.64,5404,4474,123,84.260.163,Leads (formulário),14,740.285.714,2026-07-20,2026-07-20
[JUL]_[N]_Card_Oferta,2026-07-19,inactive,campaign,Sagara [Suzuki],498872405861498,108.14,5522,4562,121,89.371.901,Leads (formulário),16,675.875,2026-07-19,2026-07-19
[JUL]_[N]_Card_Oferta,2026-07-18,inactive,campaign,Sagara [Suzuki],498872405861498,89.89,3762,3148,83,108.301.205,Leads (formulário),17,528.764.706,2026-07-18,2026-07-18
[JUL]_[N]_Card_Oferta,2026-07-17,inactive,campaign,Sagara [Suzuki],498872405861498,98.21,3569,3019,71,138.323.944,Leads (formulário),13,755.461.538,2026-07-17,2026-07-17
[JUL]_[N]_Card_Oferta,2026-07-16,inactive,campaign,Sagara [Suzuki],498872405861498,98.82,3348,2893,76,130.026.316,Leads (formulário),17,581.294.118,2026-07-16,2026-07-16
[JUL]_[N]_Card_Oferta,2026-07-15,inactive,campaign,Sagara [Suzuki],498872405861498,108.77,4134,3578,100,1.0877,Leads (formulário),12,906.416.667,2026-07-15,2026-07-15
[JUL]_[N]_Card_Oferta,2026-07-14,inactive,campaign,Sagara [Suzuki],498872405861498,97.76,4113,3552,107,91.364.486,Leads (formulário),15,651.733.333,2026-07-14,2026-07-14
[JUL]_[N]_Card_Oferta,2026-07-13,inactive,campaign,Sagara [Suzuki],498872405861498,91.12,4040,3511,90,101.244.444,Leads (formulário),15,607.466.667,2026-07-13,2026-07-13
[JUL]_[N]_Card_Oferta,2026-07-12,inactive,campaign,Sagara [Suzuki],498872405861498,115.17,5213,4275,124,92.879.032,Leads (formulário),18,639.833.333,2026-07-12,2026-07-12
[JUL]_[N]_Card_Oferta,2026-07-11,inactive,campaign,Sagara [Suzuki],498872405861498,91.37,3813,3305,126,72.515.873,Leads (formulário),32,28.553.125,2026-07-11,2026-07-11
[JUL]_[N]_Card_Oferta,2026-07-10,inactive,campaign,Sagara [Suzuki],498872405861498,96.61,4014,3077,99,97.585.859,Leads (formulário),18,536.722.222,2026-07-10,2026-07-10
[JUL]_[N]_Card_Oferta,2026-07-09,inactive,campaign,Sagara [Suzuki],498872405861498,116,4924,3915,152,76.315.789,Leads (formulário),14,828.571.429,2026-07-09,2026-07-09
[JUL]_[N]_Card_Oferta,2026-07-08,inactive,campaign,Sagara [Suzuki],498872405861498,102.66,5329,4424,120,8.555,Leads (formulário),14,733.285.714,2026-07-08,2026-07-08
[JUL]_[N]_Card_Oferta,2026-07-07,inactive,campaign,Sagara [Suzuki],498872405861498,103.32,5957,4919,136,75.970.588,Leads (formulário),11,939.272.727,2026-07-07,2026-07-07
[JUL]_[N]_Card_Oferta,2026-07-06,inactive,campaign,Sagara [Suzuki],498872405861498,89.66,5740,4637,155,57.845.161,Leads (formulário),17,527.411.765,2026-07-06,2026-07-06
[JUL]_[N]_Card_Oferta,2026-07-05,inactive,campaign,Sagara [Suzuki],498872405861498,100.17,6174,4923,157,63.802.548,Leads (formulário),20,5.1985,2026-07-05,2026-07-05
[JUL]_[N]_Card_Oferta,2026-07-04,inactive,campaign,Sagara [Suzuki],498872405861498,60.72,3210,2527,88,0.69,Leads (formulário),12,05.06,2026-07-04,2026-07-04
[JUL]_[N]_Card_Oferta,2026-07-03,inactive,campaign,Sagara [Suzuki],498872405861498,94.08,4883,3854,136,69.176.471,Leads (formulário),13,723.692.308,2026-07-03,2026-07-03
